play_date,version,character_code,character_name,pick_count,team_count,top3_rate,win_rate,avg_rank,total_slots,total_teams,pick_share
2026-02-21,3.0,69,레니,18,18,33.33,11.11,4.167,2538,846,0.71
2026-02-21,3.0,52,아디나,17,17,64.71,23.53,3.353,2538,846,0.67
2026-02-21,3.0,19,엠마,16,16,37.5,18.75,4.75,2538,846,0.63
2026-02-21,3.0,34,나타폰,16,16,18.75,0.0,5.312,2538,846,0.63
2026-02-21,3.0,3,피오라,15,15,46.67,6.67,4.133,2538,846,0.59
2026-02-21,3.0,12,혜진,15,15,26.67,6.67,4.8,2538,846,0.59
2026-02-21,3.0,35,얀,15,15,40.0,20.0,4.2,2538,846,0.59
2026-02-21,3.0,66,아르다,15,15,40.0,33.33,3.933,2538,846,0.59
2026-02-21,3.0,8,하트,14,14,28.57,0.0,4.786,2538,846,0.55
2026-02-21,3.0,40,클로에,13,13,46.15,23.08,3.769,2538,846,0.51
2026-02-21,3.0,43,셀린,13,13,46.15,15.38,3.846,2538,846,0.51
2026-02-21,3.0,56,피올로,13,13,61.54,7.69,3.923,2538,846,0.51
2026-02-21,3.0,62,테오도르,12,12,50.0,16.67,4.333,2538,846,0.47
2026-02-21,3.0,23,캐시,11,11,63.64,18.18,3.636,2538,846,0.43
2026-02-21,3.0,32,윌리엄,11,11,54.55,27.27,4.0,2538,846,0.43
2026-02-21,3.0,37,다니엘,11,11,63.64,18.18,4.0,2538,846,0.43
2026-02-21,3.0,49,펠릭스,11,11,63.64,18.18,4.182,2538,846,0.43
2026-02-21,3.0,61,이렘,11,11,45.45,18.18,4.273,2538,846,0.43
2026-02-21,3.0,73,샬럿,11,11,54.55,18.18,3.455,2538,846,0.43
2026-02-21,3.0,24,아델라,10,10,40.0,30.0,4.2,2538,846,0.39
2026-02-21,3.0,5,자히르,6,6,50.0,0.0,5.0,2538,846,0.24
2026-02-21,3.0,38,제니,6,6,66.67,16.67,3.333,2538,846,0.24
2026-02-21,3.0,44,에키온,5,5,40.0,20.0,4.6,2538,846,0.2
2026-02-21,3.0,41,요한,3,3,66.67,0.0,3.667,2538,846,0.12
2026-02-21,3.0,60,타지아,3,3,33.33,0.0,5.0,2538,846,0.12
2026-02-21,3.0,51,프리야,2,2,100.0,50.0,2.0,2538,846,0.08
2026-02-21,3.0,57,마르티나,2,2,100.0,0.0,2.5,2538,846,0.08
2026-02-22,3.0,72,카티야,97,97,32.99,12.37,4.598,2277,759,4.26
2026-02-22,3.0,78,히스이,92,92,35.87,10.87,4.467,2277,759,4.04
2026-02-22,3.0,2,아야,76,76,38.16,11.84,4.408,2277,759,3.34
2026-02-22,3.0,64,바냐,65,65,38.46,13.85,4.308,2277,759,2.85
2026-02-22,3.0,65,데비&마를렌,57,57,40.35,14.04,4.316,2277,759,2.5
2026-02-22,3.0,11,유키,55,55,30.91,5.45,4.764,2277,759,2.42
2026-02-22,3.0,74,다르코,53,53,35.85,9.43,4.717,2277,759,2.33
2026-02-22,3.0,67,아비게일,52,52,34.62,13.46,4.519,2277,759,2.28
2026-02-22,3.0,86,펜리르,51,51,41.18,11.76,4.392,2277,759,2.24
2026-02-22,3.0,31,리오,49,49,48.98,26.53,4.0,2277,759,2.15
2026-02-22,3.0,27,알렉스,47,47,25.53,2.13,5.213,2277,759,2.06
2026-02-22,3.0,75,르노어,46,46,39.13,6.52,4.348,2277,759,2.02
2026-02-22,3.0,84,블레어,43,43,44.19,18.6,3.93,2277,759,1.89
2026-02-22,3.0,58,헤이즈,42,42,21.43,9.52,5.024,2277,759,1.84
2026-02-22,3.0,4,매그너스,41,41,24.39,9.76,4.878,2277,759,1.8
2026-02-22,3.0,22,루크,41,41,34.15,9.76,4.829,2277,759,1.8
2026-02-22,3.0,20,레녹스,40,40,32.5,15.0,4.6,2277,759,1.76
2026-02-22,3.0,85,미르카,39,39,41.03,17.95,3.974,2277,759,1.71
2026-02-22,3.0,53,마커스,37,37,29.73,5.41,4.946,2277,759,1.62
2026-02-22,3.0,83,헨리,37,37,54.05,24.32,3.486,2277,759,1.62
2026-02-22,3.0,21,로지,36,36,19.44,5.56,5.139,2277,759,1.58
2026-02-22,3.0,14,키아라,35,35,37.14,11.43,4.486,2277,759,1.54
2026-02-22,3.0,26,바바라,34,34,38.24,14.71,4.412,2277,759,1.49
2026-02-22,3.0,33,니키,34,34,44.12,8.82,4.088,2277,759,1.49
2026-02-22,3.0,39,카밀로,32,32,31.25,3.12,4.969,2277,759,1.41
2026-02-22,3.0,1,재키,31,31,38.71,12.9,4.065,2277,759,1.36
2026-02-22,3.0,17,아드리아나,31,31,48.39,12.9,4.129,2277,759,1.36
2026-02-22,3.0,18,쇼이치,30,30,33.33,16.67,4.567,2277,759,1.32
2026-02-22,3.0,29,레온,29,29,55.17,10.34,3.897,2277,759,1.27
2026-02-22,3.0,50,엘레나,29,29,55.17,17.24,3.966,2277,759,1.27
2026-02-22,3.0,70,츠바메,29,29,44.83,17.24,3.966,2277,759,1.27
2026-02-22,3.0,81,니아,29,29,51.72,24.14,3.828,2277,759,1.27
2026-02-22,3.0,79,유스티나,28,28,35.71,3.57,4.536,2277,759,1.23
2026-02-22,3.0,80,이슈트반,28,28,50.0,14.29,4.107,2277,759,1.23
2026-02-22,3.0,7,현우,27,27,48.15,18.52,4.185,2277,759,1.19
2026-02-22,3.0,68,알론소,27,27,33.33,18.52,4.444,2277,759,1.19
2026-02-22,3.0,9,아이솔,26,26,38.46,11.54,4.654,2277,759,1.14
2026-02-22,3.0,10,리 다이린,26,26,50.0,19.23,3.962,2277,759,1.14
2026-02-22,3.0,6,나딘,24,24,41.67,16.67,4.458,2277,759,1.05
2026-02-22,3.0,28,수아,24,24,58.33,16.67,3.375,2277,759,1.05
2026-02-22,3.0,82,슈린,24,24,33.33,16.67,4.333,2277,759,1.05
2026-02-22,3.0,30,일레븐,23,23,47.83,4.35,4.696,2277,759,1.01
2026-02-22,3.0,59,아이작,23,23,21.74,0.0,5.174,2277,759,1.01
2026-02-22,3.0,77,유민,23,23,52.17,21.74,3.522,2277,759,1.01
2026-02-22,3.0,25,버니스,22,22,36.36,9.09,4.636,2277,759,0.97
2026-02-22,3.0,15,시셀라,21,21,33.33,4.76,4.524,2277,759,0.92
2026-02-22,3.0,55,에스텔,21,21,42.86,14.29,4.143,2277,759,0.92
2026-02-22,3.0,63,이안,21,21,23.81,4.76,5.143,2277,759,0.92
2026-02-22,3.0,69,레니,21,21,14.29,4.76,5.333,2277,759,0.92
2026-02-22,3.0,3,피오라,20,20,40.0,10.0,4.8,2277,759,0.88
2026-02-22,3.0,19,엠마,20,20,25.0,5.0,5.2,2277,759,0.88
2026-02-22,3.0,36,이바,20,20,55.0,20.0,3.75,2277,759,0.88
2026-02-22,3.0,42,비앙카,20,20,50.0,20.0,3.95,2277,759,0.88
2026-02-22,3.0,12,혜진,18,18,50.0,27.78,3.556,2277,759,0.79
2026-02-22,3.0,76,가넷,18,18,33.33,5.56,5.056,2277,759,0.79
2026-02-22,3.0,47,라우라,17,17,35.29,17.65,4.647,2277,759,0.75
2026-02-22,3.0,48,띠아,17,17,23.53,11.76,4.647,2277,759,0.75
2026-02-22,3.0,13,쇼우,16,16,56.25,25.0,3.562,2277,759,0.7
2026-02-22,3.0,35,얀,16,16,56.25,25.0,3.75,2277,759,0.7
2026-02-22,3.0,62,테오도르,16,16,37.5,6.25,4.562,2277,759,0.7
2026-02-22,3.0,71,케네스,16,16,37.5,12.5,4.625,2277,759,0.7
2026-02-22,3.0,40,클로에,15,15,33.33,13.33,4.933,2277,759,0.66
2026-02-22,3.0,34,나타폰,14,14,35.71,21.43,3.857,2277,759,0.61
2026-02-22,3.0,54,칼라,14,14,57.14,7.14,3.571,2277,759,0.61
2026-02-22,3.0,73,샬럿,13,13,38.46,23.08,4.769,2277,759,0.57
2026-02-22,3.0,45,마이,12,12,25.0,8.33,4.917,2277,759,0.53
2026-02-22,3.0,46,에이든,12,12,33.33,16.67,5.0,2277,759,0.53
2026-02-22,3.0,23,캐시,11,11,45.45,18.18,4.091,2277,759,0.48
2026-02-22,3.0,24,아델라,11,11,36.36,0.0,4.636,2277,759,0.48
2026-02-22,3.0,16,실비아,10,10,60.0,20.0,3.5,2277,759,0.44
2026-02-22,3.0,49,펠릭스,10,10,50.0,0.0,4.0,2277,759,0.44
2026-02-22,3.0,56,피올로,10,10,30.0,0.0,5.4,2277,759,0.44
2026-02-22,3.0,61,이렘,10,10,50.0,30.0,3.5,2277,759,0.44
2026-02-22,3.0,32,윌리엄,9,9,44.44,33.33,3.778,2277,759,0.4
2026-02-22,3.0,37,다니엘,9,9,44.44,11.11,4.111,2277,759,0.4
2026-02-22,3.0,5,자히르,8,8,12.5,0.0,5.5,2277,759,0.35
2026-02-22,3.0,51,프리야,8,8,37.5,0.0,4.125,2277,759,0.35
2026-02-22,3.0,38,제니,7,7,57.14,28.57,4.429,2277,759,0.31
2026-02-22,3.0,66,아르다,6,6,66.67,33.33,3.333,2277,759,0.26
2026-02-22,3.0,43,셀린,5,5,40.0,20.0,5.2,2277,759,0.22
2026-02-22,3.0,41,요한,4,4,25.0,25.0,4.5,2277,759,0.18
2026-02-22,3.0,44,에키온,4,4,50.0,25.0,3.5,2277,759,0.18
2026-02-22,3.0,52,아디나,4,4,50.0,25.0,4.25,2277,759,0.18
2026-02-22,3.0,8,하트,3,3,0.0,0.0,5.0,2277,759,0.13
2026-02-22,3.0,57,마르티나,3,3,0.0,0.0,5.667,2277,759,0.13
2026-02-22,3.0,60,타지아,3,3,0.0,0.0,5.0,2277,759,0.13
2026-02-23,3.0,72,카티야,63,63,46.03,11.11,4.079,1614,538,3.9
2026-02-23,3.0,78,히스이,62,62,40.32,11.29,4.516,1614,538,3.84
2026-02-23,3.0,64,바냐,47,47,31.91,14.89,4.66,1614,538,2.91
2026-02-23,3.0,31,리오,45,45,40.0,6.67,4.378,1614,538,2.79
2026-02-23,3.0,84,블레어,43,43,27.91,13.95,4.953,1614,538,2.66
2026-02-23,3.0,21,로지,40,40,32.5,10.0,4.6,1614,538,2.48
2026-02-23,3.0,22,루크,39,39,33.33,15.38,4.385,1614,538,2.42
2026-02-23,3.0,65,데비&마를렌,34,34,35.29,11.76,4.706,1614,538,2.11
2026-02-23,3.0,2,아야,33,33,45.45,12.12,4.03,1614,538,2.04
2026-02-23,3.0,74,다르코,33,33,45.45,9.09,4.576,1614,538,2.04
2026-02-23,3.0,81,니아,33,33,36.36,15.15,4.515,1614,538,2.04
2026-02-23,3.0,27,알렉스,32,32,43.75,3.12,4.031,1614,538,1.98
2026-02-23,3.0,67,아비게일,32,32,18.75,3.12,5.5,1614,538,1.98
2026-02-23,3.0,11,유키,31,31,41.94,9.68,4.258,1614,538,1.92
2026-02-23,3.0,86,펜리르,29,29,41.38,13.79,4.897,1614,538,1.8
2026-02-23,3.0,10,리 다이린,28,28,28.57,3.57,4.821,1614,538,1.73
2026-02-23,3.0,53,마커스,28,28,39.29,21.43,4.286,1614,538,1.73
2026-02-23,3.0,80,이슈트반,28,28,35.71,14.29,4.5,1614,538,1.73
2026-02-23,3.0,26,바바라,27,27,29.63,11.11,4.778,1614,538,1.67
2026-02-23,3.0,18,쇼이치,26,26,42.31,15.38,4.231,1614,538,1.61
2026-02-23,3.0,85,미르카,26,26,53.85,7.69,3.692,1614,538,1.61
2026-02-23,3.0,75,르노어,25,25,44.0,32.0,4.08,1614,538,1.55
2026-02-23,3.0,4,매그너스,24,24,45.83,4.17,4.042,1614,538,1.49
2026-02-23,3.0,14,키아라,24,24,25.0,8.33,4.917,1614,538,1.49
2026-02-23,3.0,83,헨리,24,24,45.83,12.5,4.167,1614,538,1.49
2026-02-23,3.0,20,레녹스,23,23,56.52,17.39,3.522,1614,538,1.43
2026-02-23,3.0,1,재키,22,22,45.45,22.73,4.182,1614,538,1.36
2026-02-23,3.0,42,비앙카,22,22,31.82,13.64,4.545,1614,538,1.36
2026-02-23,3.0,58,헤이즈,22,22,45.45,13.64,4.273,1614,538,1.36
2026-02-23,3.0,29,레온,21,21,42.86,9.52,4.81,1614,538,1.3
2026-02-23,3.0,30,일레븐,21,21,52.38,23.81,3.571,1614,538,1.3
2026-02-23,3.0,59,아이작,20,20,40.0,10.0,4.35,1614,538,1.24
2026-02-23,3.0,68,알론소,20,20,30.0,10.0,4.6,1614,538,1.24
2026-02-23,3.0,47,라우라,19,19,15.79,0.0,5.263,1614,538,1.18
2026-02-23,3.0,48,띠아,19,19,26.32,10.53,4.684,1614,538,1.18
2026-02-23,3.0,17,아드리아나,18,18,61.11,11.11,3.556,1614,538,1.12
2026-02-23,3.0,39,카밀로,18,18,16.67,5.56,5.333,1614,538,1.12
2026-02-23,3.0,70,츠바메,18,18,61.11,11.11,3.778,1614,538,1.12
2026-02-23,3.0,7,현우,17,17,35.29,11.76,4.529,1614,538,1.05
2026-02-23,3.0,9,아이솔,17,17,58.82,23.53,3.529,1614,538,1.05
2026-02-23,3.0,76,가넷,17,17,35.29,23.53,4.471,1614,538,1.05
2026-02-23,3.0,79,유스티나,17,17,23.53,0.0,4.824,1614,538,1.05
2026-02-23,3.0,50,엘레나,16,16,31.25,18.75,4.812,1614,538,0.99
2026-02-23,3.0,6,나딘,15,15,40.0,20.0,4.133,1614,538,0.93
2026-02-23,3.0,25,버니스,15,15,53.33,13.33,3.667,1614,538,0.93
2026-02-23,3.0,33,니키,15,15,13.33,0.0,5.733,1614,538,0.93
2026-02-23,3.0,49,펠릭스,15,15,33.33,20.0,4.6,1614,538,0.93
2026-02-23,3.0,77,유민,15,15,26.67,0.0,5.267,1614,538,0.93
2026-02-23,3.0,28,수아,14,14,42.86,21.43,4.0,1614,538,0.87
2026-02-23,3.0,46,에이든,14,14,35.71,28.57,4.286,1614,538,0.87
2026-02-23,3.0,82,슈린,14,14,21.43,0.0,4.786,1614,538,0.87
2026-02-23,3.0,51,프리야,13,13,38.46,7.69,4.231,1614,538,0.81
2026-02-23,3.0,19,엠마,12,12,33.33,16.67,4.917,1614,538,0.74
2026-02-23,3.0,52,아디나,12,12,58.33,16.67,4.0,1614,538,0.74
2026-02-23,3.0,63,이안,12,12,58.33,33.33,3.417,1614,538,0.74
2026-02-23,3.0,15,시셀라,11,11,36.36,18.18,4.273,1614,538,0.68
2026-02-23,3.0,23,캐시,11,11,27.27,18.18,4.091,1614,538,0.68
2026-02-23,3.0,71,케네스,11,11,27.27,18.18,4.818,1614,538,0.68
2026-02-23,3.0,3,피오라,10,10,50.0,10.0,3.7,1614,538,0.62
2026-02-23,3.0,12,혜진,10,10,40.0,0.0,4.8,1614,538,0.62
2026-02-23,3.0,13,쇼우,10,10,30.0,20.0,5.1,1614,538,0.62
2026-02-23,3.0,32,윌리엄,10,10,10.0,10.0,5.0,1614,538,0.62
2026-02-23,3.0,35,얀,10,10,40.0,20.0,4.3,1614,538,0.62
2026-02-23,3.0,54,칼라,10,10,20.0,20.0,5.2,1614,538,0.62
2026-02-23,3.0,55,에스텔,10,10,40.0,0.0,4.6,1614,538,0.62
2026-02-23,3.0,56,피올로,10,10,60.0,10.0,4.1,1614,538,0.62
2026-02-23,3.0,34,나타폰,9,9,33.33,22.22,4.333,1614,538,0.56
2026-02-23,3.0,36,이바,9,9,55.56,33.33,3.333,1614,538,0.56
2026-02-23,3.0,45,마이,9,9,55.56,0.0,3.889,1614,538,0.56
2026-02-23,3.0,61,이렘,9,9,33.33,22.22,4.444,1614,538,0.56
2026-02-23,3.0,62,테오도르,9,9,22.22,22.22,5.556,1614,538,0.56
2026-02-23,3.0,8,하트,8,8,62.5,25.0,2.75,1614,538,0.5
2026-02-23,3.0,66,아르다,8,8,37.5,12.5,4.875,1614,538,0.5
2026-02-23,3.0,69,레니,8,8,12.5,0.0,4.5,1614,538,0.5
2026-02-23,3.0,16,실비아,7,7,42.86,0.0,4.143,1614,538,0.43
2026-02-23,3.0,40,클로에,7,7,71.43,28.57,3.0,1614,538,0.43
2026-02-23,3.0,43,셀린,7,7,14.29,0.0,4.714,1614,538,0.43
2026-02-23,3.0,44,에키온,7,7,42.86,14.29,4.429,1614,538,0.43
2026-02-23,3.0,37,다니엘,6,6,50.0,16.67,3.833,1614,538,0.37
2026-02-23,3.0,24,아델라,5,5,60.0,0.0,4.0,1614,538,0.31
2026-02-23,3.0,38,제니,5,5,100.0,60.0,1.6,1614,538,0.31
2026-02-23,3.0,57,마르티나,5,5,60.0,20.0,2.6,1614,538,0.31
2026-02-23,3.0,60,타지아,5,5,0.0,0.0,5.2,1614,538,0.31
2026-02-23,3.0,73,샬럿,5,5,60.0,40.0,2.6,1614,538,0.31
2026-02-23,3.0,5,자히르,2,2,0.0,0.0,7.5,1614,538,0.12
2026-02-23,3.0,41,요한,2,2,50.0,50.0,3.0,1614,538,0.12
2026-02-24,3.0,72,카티야,70,70,30.0,10.0,4.886,1626,542,4.31
2026-02-24,3.0,78,히스이,65,65,43.08,12.31,4.231,1626,542,4.0
2026-02-24,3.0,31,리오,51,51,33.33,9.8,4.608,1626,542,3.14
2026-02-24,3.0,2,아야,44,44,29.55,11.36,4.5,1626,542,2.71
2026-02-24,3.0,85,미르카,44,44,40.91,15.91,4.045,1626,542,2.71
2026-02-24,3.0,74,다르코,39,39,41.03,20.51,4.205,1626,542,2.4
2026-02-24,3.0,58,헤이즈,37,37,35.14,13.51,4.432,1626,542,2.28
2026-02-24,3.0,65,데비&마를렌,36,36,16.67,8.33,4.833,1626,542,2.21
2026-02-24,3.0,75,르노어,35,35,48.57,17.14,3.8,1626,542,2.15
2026-02-24,3.0,86,펜리르,35,35,37.14,11.43,4.629,1626,542,2.15
2026-02-24,3.0,11,유키,33,33,33.33,15.15,4.364,1626,542,2.03
2026-02-24,3.0,27,알렉스,33,33,45.45,12.12,4.333,1626,542,2.03
2026-02-24,3.0,64,바냐,33,33,42.42,18.18,4.182,1626,542,2.03
2026-02-24,3.0,70,츠바메,32,32,40.62,9.38,4.625,1626,542,1.97
2026-02-24,3.0,67,아비게일,31,31,32.26,9.68,4.677,1626,542,1.91
2026-02-24,3.0,22,루크,29,29,44.83,6.9,4.483,1626,542,1.78
2026-02-24,3.0,80,이슈트반,29,29,27.59,10.34,4.793,1626,542,1.78
2026-02-24,3.0,84,블레어,29,29,34.48,10.34,4.69,1626,542,1.78
2026-02-24,3.0,4,매그너스,28,28,50.0,10.71,3.964,1626,542,1.72
2026-02-24,3.0,1,재키,26,26,38.46,3.85,4.308,1626,542,1.6
2026-02-24,3.0,20,레녹스,26,26,15.38,7.69,5.538,1626,542,1.6
2026-02-24,3.0,21,로지,26,26,61.54,23.08,3.654,1626,542,1.6
2026-02-24,3.0,29,레온,26,26,34.62,15.38,4.423,1626,542,1.6
2026-02-24,3.0,79,유스티나,26,26,42.31,15.38,4.269,1626,542,1.6
2026-02-24,3.0,18,쇼이치,24,24,41.67,4.17,4.542,1626,542,1.48
2026-02-24,3.0,30,일레븐,24,24,33.33,16.67,5.0,1626,542,1.48
2026-02-24,3.0,33,니키,24,24,37.5,12.5,4.292,1626,542,1.48
2026-02-24,3.0,26,바바라,23,23,26.09,4.35,4.913,1626,542,1.41
2026-02-24,3.0,39,카밀로,23,23,47.83,8.7,4.261,1626,542,1.41
2026-02-24,3.0,9,아이솔,22,22,31.82,13.64,4.636,1626,542,1.35
2026-02-24,3.0,53,마커스,21,21,23.81,4.76,4.667,1626,542,1.29
2026-02-24,3.0,76,가넷,21,21,33.33,14.29,5.095,1626,542,1.29
2026-02-24,3.0,46,에이든,20,20,60.0,20.0,3.8,1626,542,1.23
2026-02-24,3.0,81,니아,20,20,25.0,10.0,4.85,1626,542,1.23
2026-02-24,3.0,14,키아라,19,19,31.58,5.26,5.158,1626,542,1.17
2026-02-24,3.0,42,비앙카,19,19,36.84,15.79,4.421,1626,542,1.17
2026-02-24,3.0,83,헨리,19,19,57.89,21.05,3.526,1626,542,1.17
2026-02-24,3.0,10,리 다이린,17,17,23.53,5.88,5.059,1626,542,1.05
2026-02-24,3.0,28,수아,17,17,17.65,0.0,4.824,1626,542,1.05
2026-02-24,3.0,71,케네스,17,17,41.18,11.76,4.059,1626,542,1.05
2026-02-24,3.0,54,칼라,16,16,50.0,25.0,4.062,1626,542,0.98
2026-02-24,3.0,55,에스텔,16,16,37.5,18.75,4.438,1626,542,0.98
2026-02-24,3.0,82,슈린,16,16,50.0,12.5,3.75,1626,542,0.98
2026-02-24,3.0,6,나딘,15,15,40.0,20.0,4.467,1626,542,0.92
2026-02-24,3.0,7,현우,15,15,40.0,13.33,4.467,1626,542,0.92
2026-02-24,3.0,35,얀,15,15,46.67,20.0,4.2,1626,542,0.92
2026-02-24,3.0,63,이안,15,15,53.33,20.0,4.0,1626,542,0.92
2026-02-24,3.0,77,유민,15,15,46.67,13.33,4.467,1626,542,0.92
2026-02-24,3.0,15,시셀라,13,13,53.85,7.69,3.692,1626,542,0.8
2026-02-24,3.0,73,샬럿,13,13,23.08,7.69,5.0,1626,542,0.8
2026-02-24,3.0,13,쇼우,12,12,50.0,0.0,3.417,1626,542,0.74
2026-02-24,3.0,47,라우라,12,12,33.33,0.0,4.333,1626,542,0.74
2026-02-24,3.0,52,아디나,12,12,41.67,16.67,4.167,1626,542,0.74
2026-02-24,3.0,17,아드리아나,11,11,36.36,18.18,4.545,1626,542,0.68
2026-02-24,3.0,37,다니엘,11,11,45.45,18.18,4.091,1626,542,0.68
2026-02-24,3.0,59,아이작,11,11,45.45,18.18,3.545,1626,542,0.68
2026-02-24,3.0,62,테오도르,11,11,54.55,27.27,3.364,1626,542,0.68
2026-02-24,3.0,3,피오라,10,10,60.0,20.0,3.6,1626,542,0.62
2026-02-24,3.0,19,엠마,10,10,50.0,10.0,3.9,1626,542,0.62
2026-02-24,3.0,25,버니스,10,10,60.0,20.0,3.7,1626,542,0.62
2026-02-24,3.0,34,나타폰,10,10,60.0,10.0,4.1,1626,542,0.62
2026-02-24,3.0,36,이바,10,10,30.0,20.0,4.9,1626,542,0.62
2026-02-24,3.0,48,띠아,10,10,40.0,10.0,4.9,1626,542,0.62
2026-02-24,3.0,61,이렘,10,10,20.0,10.0,4.4,1626,542,0.62
2026-02-24,3.0,24,아델라,9,9,33.33,22.22,3.889,1626,542,0.55
2026-02-24,3.0,45,마이,9,9,22.22,0.0,5.556,1626,542,0.55
2026-02-24,3.0,49,펠릭스,9,9,88.89,33.33,2.556,1626,542,0.55
2026-02-24,3.0,56,피올로,9,9,33.33,11.11,5.0,1626,542,0.55
2026-02-24,3.0,68,알론소,9,9,44.44,11.11,3.444,1626,542,0.55
2026-02-24,3.0,69,레니,9,9,44.44,11.11,4.444,1626,542,0.55
2026-02-24,3.0,16,실비아,8,8,25.0,12.5,5.0,1626,542,0.49
2026-02-24,3.0,23,캐시,8,8,50.0,12.5,3.875,1626,542,0.49
2026-02-24,3.0,50,엘레나,7,7,57.14,0.0,3.857,1626,542,0.43
2026-02-24,3.0,5,자히르,6,6,33.33,0.0,4.667,1626,542,0.37
2026-02-24,3.0,8,하트,6,6,33.33,16.67,4.167,1626,542,0.37
2026-02-24,3.0,32,윌리엄,6,6,33.33,16.67,4.333,1626,542,0.37
2026-02-24,3.0,43,셀린,6,6,33.33,33.33,3.667,1626,542,0.37
2026-02-24,3.0,12,혜진,5,5,20.0,0.0,5.4,1626,542,0.31
2026-02-24,3.0,40,클로에,5,5,40.0,20.0,4.4,1626,542,0.31
2026-02-24,3.0,44,에키온,5,5,80.0,60.0,2.2,1626,542,0.31
2026-02-24,3.0,60,타지아,5,5,60.0,40.0,3.8,1626,542,0.31
2026-02-24,3.0,57,마르티나,4,4,50.0,25.0,4.0,1626,542,0.25
2026-02-24,3.0,66,아르다,4,4,100.0,25.0,2.0,1626,542,0.25
2026-02-24,3.0,38,제니,3,3,33.33,33.33,3.0,1626,542,0.18
2026-02-24,3.0,41,요한,2,2,0.0,0.0,6.0,1626,542,0.12
2026-02-25,3.0,78,히스이,65,65,41.54,13.85,4.354,1656,552,3.93
2026-02-25,3.0,72,카티야,49,49,24.49,8.16,5.204,1656,552,2.96
2026-02-25,3.0,31,리오,44,44,36.36,15.91,4.318,1656,552,2.66
2026-02-25,3.0,64,바냐,44,44,34.09,15.91,4.591,1656,552,2.66
2026-02-25,3.0,74,다르코,44,44,31.82,11.36,4.75,1656,552,2.66
2026-02-25,3.0,27,알렉스,43,43,34.88,6.98,4.535,1656,552,2.6
2026-02-25,3.0,2,아야,42,42,38.1,9.52,4.452,1656,552,2.54
2026-02-25,3.0,84,블레어,41,41,29.27,7.32,4.805,1656,552,2.48
2026-02-25,3.0,58,헤이즈,39,39,41.03,17.95,4.256,1656,552,2.36
2026-02-25,3.0,21,로지,35,35,48.57,5.71,4.314,1656,552,2.11
2026-02-25,3.0,22,루크,35,35,40.0,8.57,4.686,1656,552,2.11
2026-02-25,3.0,65,데비&마를렌,33,33,30.3,9.09,4.636,1656,552,1.99
2026-02-25,3.0,11,유키,32,32,40.62,15.62,4.219,1656,552,1.93
2026-02-25,3.0,26,바바라,32,32,56.25,28.12,3.688,1656,552,1.93
2026-02-25,3.0,83,헨리,32,32,43.75,21.88,3.938,1656,552,1.93
2026-02-25,3.0,67,아비게일,31,31,25.81,16.13,4.968,1656,552,1.87
2026-02-25,3.0,85,미르카,30,30,40.0,6.67,4.5,1656,552,1.81
2026-02-25,3.0,86,펜리르,30,30,46.67,6.67,4.367,1656,552,1.81
2026-02-25,3.0,53,마커스,28,28,39.29,17.86,4.536,1656,552,1.69
2026-02-25,3.0,10,리 다이린,27,27,44.44,25.93,3.963,1656,552,1.63
2026-02-25,3.0,75,르노어,27,27,44.44,11.11,4.185,1656,552,1.63
2026-02-25,3.0,4,매그너스,26,26,57.69,15.38,3.538,1656,552,1.57
2026-02-25,3.0,82,슈린,26,26,30.77,3.85,4.808,1656,552,1.57
2026-02-25,3.0,18,쇼이치,25,25,44.0,8.0,4.32,1656,552,1.51
2026-02-25,3.0,29,레온,25,25,28.0,12.0,4.36,1656,552,1.51
2026-02-25,3.0,81,니아,24,24,41.67,16.67,3.917,1656,552,1.45
2026-02-25,3.0,39,카밀로,23,23,60.87,21.74,3.435,1656,552,1.39
2026-02-25,3.0,79,유스티나,23,23,30.43,4.35,4.652,1656,552,1.39
2026-02-25,3.0,1,재키,21,21,38.1,9.52,4.048,1656,552,1.27
2026-02-25,3.0,33,니키,21,21,52.38,14.29,3.905,1656,552,1.27
2026-02-25,3.0,14,키아라,20,20,45.0,5.0,4.75,1656,552,1.21
2026-02-25,3.0,16,실비아,20,20,40.0,20.0,4.05,1656,552,1.21
2026-02-25,3.0,70,츠바메,20,20,40.0,15.0,4.35,1656,552,1.21
2026-02-25,3.0,76,가넷,20,20,35.0,0.0,4.4,1656,552,1.21
2026-02-25,3.0,9,아이솔,18,18,33.33,22.22,4.333,1656,552,1.09
2026-02-25,3.0,25,버니스,18,18,22.22,16.67,4.389,1656,552,1.09
2026-02-25,3.0,42,비앙카,18,18,55.56,27.78,3.833,1656,552,1.09
2026-02-25,3.0,54,칼라,18,18,44.44,11.11,4.333,1656,552,1.09
2026-02-25,3.0,71,케네스,18,18,44.44,16.67,4.222,1656,552,1.09
2026-02-25,3.0,7,현우,17,17,41.18,5.88,4.235,1656,552,1.03
2026-02-25,3.0,20,레녹스,17,17,41.18,17.65,4.118,1656,552,1.03
2026-02-25,3.0,30,일레븐,17,17,29.41,17.65,4.941,1656,552,1.03
2026-02-25,3.0,35,얀,17,17,41.18,11.76,3.941,1656,552,1.03
2026-02-25,3.0,55,에스텔,16,16,31.25,12.5,5.312,1656,552,0.97
2026-02-25,3.0,63,이안,16,16,31.25,12.5,4.625,1656,552,0.97
2026-02-25,3.0,77,유민,16,16,50.0,25.0,3.375,1656,552,0.97
